-0.015666667,-2.93302536
-0.012333333,-2.686977386
-0.009,-2.57730484
-0.005666667,-2.621650696
-0.002333333,-2.449512482
0.001,-1.866817474
0.004333333,-1.569271088
0.007666667,-1.633167267
0.011,-1.811981201
0.014333333,-2.289295197
0.017666667,-2.380371094
0.021,-2.507209778
0.024333333,-2.069473267
0.027666667,-1.740932465
0.031,-1.544952393
0.034333333,-1.239776611
0.037666667,-1.190662384
0.041,-1.266956329
0.044333333,-1.919269562
0.047666667,-2.622127533
0.051,-3.124237061
0.054333333,-3.000259399
0.057666667,-2.650260925
0.061,-2.519130707
0.064333333,-2.564907074
0.067666667,-2.575397491
0.071,-2.099514008
0.074333333,-1.846313477
0.077666667,-1.796245575
0.081,-1.861095428
0.084333333,-1.10578537
0.087666667,-0.036239624
0.091,0.540733337
0.094333333,0.559806824
0.097666667,0.704288483
0.101,1.218795776
0.104333333,0.98657608
0.107666667,0.195503235
0.111,-0.772953033
0.114333333,-0.824928284
0.117666667,-0.679016113
0.121,-0.774383545
0.124333333,-1.010417938
0.127666667,-1.114368439
0.131,-0.782966614
0.134333333,-0.943183899
0.137666667,-1.525878906
0.141,-2.118110657
0.144333333,-2.216815948
0.147666667,-1.538276672
0.151,-0.970840454
0.154333333,-0.660419464
0.157666667,-0.872135162
0.161,-1.012325287
0.164333333,-1.249790192
0.167666667,-1.517295837
0.171,-1.750946045
0.174333333,-1.856327057
0.177666667,-1.583099365
0.181,-1.592159271
0.184333333,-1.499652863
0.187666667,-1.89447403
0.191,-2.216815948
0.194333333,-2.513408661
0.197666667,-2.728939056
0.201,-2.56729126
0.204333333,-2.336502075
0.207666667,-1.935482025
0.211,-1.673698425
0.214333333,-1.33895874
0.217666667,-1.110553741
0.221,-0.908851624
0.224333333,-0.791072845
0.227666667,-0.668048859
0.231,-0.582695007
0.234333333,-0.579833984
0.237666667,-0.427722931
0.241,-0.485897064
0.244333333,-0.909328461
0.247666667,-1.372814178
0.251,-1.719474792
0.254333333,-1.541137695
0.257666667,-1.083850861
0.261,-0.39100647
0.264333333,0.350952148
0.267666667,0.814914703
0.271,0.972270966
0.274333333,0.603675842
0.277666667,0.321865082
0.281,0.299453735
0.284333333,0.548362732
0.287666667,0.586032867
0.291,0.503063202
0.294333333,0.511646271
0.297666667,0.339984894
0.301,-0.374317169
0.304333333,-1.248836517
0.307666667,-1.645088196
0.311,-1.470088959
0.314333333,-1.284122467
0.317666667,-1.066207886
0.321,-0.544548035
0.324333333,-0.069618225
0.327666667,-0.376224518
0.331,-1.291751862
0.334333333,-2.277374268
0.337666667,-2.883434296
0.341,-3.355979919
0.344333333,-3.573417664
0.347666667,-3.090381622
0.351,-2.173423767
0.354333333,-1.133441925
0.357666667,-0.903606415
0.361,-1.004695892
0.364333333,-1.102924347
0.367666667,-0.923156738
0.371,-0.541210175
0.374333333,-0.239372253
0.377666667,0.120162964
0.381,0.017166138
0.384333333,-0.657558441
0.387666667,-1.650333405
0.391,-2.286434174
0.394333333,-2.563476563
0.397666667,-2.777099609
0.401,-2.763271332
0.404333333,-2.474308014
0.407666667,-1.657485962
0.411,-0.992774963
0.414333333,-0.342845917
0.417666667,0.019550323
0.421,0.162601471
0.424333333,0.435352325
0.427666667,0.420093536
0.431,0.056266785
0.434333333,-0.707149506
0.437666667,-1.082420349
0.441,-1.067638397
0.444333333,-1.152038574
0.447666667,-1.225471497
0.451,-1.236915588
0.454333333,-1.113414764
0.457666667,-0.895023346
0.461,-0.495910645
0.464333333,0.442028046
0.467666667,1.11913681
0.471,1.355648041
0.474333333,1.194953918
0.477666667,1.061439514
0.481,1.110553741
0.484333333,0.638484955
0.487666667,-0.084400177
0.491,-0.48494339
0.494333333,-0.545501709
0.497666667,-0.686168671
0.501,-1.272678375
0.504333333,-1.738548279
0.507666667,-2.011299133
0.511,-2.041339874
0.514333333,-1.960277557
0.517666667,-1.732826233
0.521,-1.549243927
0.524333333,-1.702785492
0.527666667,-1.442432404
0.531,-0.957965851
0.534333333,0.161647797
0.537666667,0.905513763
0.541,1.540660858
0.544333333,2.354621887
0.547666667,2.991676331
0.551,2.779006958
0.554333333,1.315116882
0.557666667,-0.091075897
