#"+ Scan (rt: 4.163-4.411 min, 16 scans) MDM2C F86.d  Deconvoluted (Isotope Width=1.0)"
#Point,X(Daltons),Y(Counts)
25894,14947.00,35.8789672851563
25895,14947.50,39.7106246948242
25896,14948.00,46.3658866882324
25897,14948.50,26.994909286499
25898,14949.00,24.2358474731445
25899,14949.50,24.5365467071533
25900,14950.00,15.043438911438
25901,14950.50,16.6313743591309
25902,14951.00,21.8049240112305
25903,14951.50,19.1460723876953
25904,14952.00,28.0023975372314
25905,14952.50,33.6130027770996
25906,14953.00,21.1608180999756
25907,14953.50,25.2552337646484
25908,14954.00,39.5685653686523
25909,14954.50,38.9359130859375
25910,14955.00,34.8387794494629
25911,14955.50,26.793363571167
25912,14956.00,26.8436508178711
25913,14956.50,40.4275512695313
25914,14957.00,39.8317413330078
25915,14957.50,45.6767425537109
25916,14958.00,86.4753036499023
25917,14958.50,93.4365463256836
25918,14959.00,81.8229522705078
25919,14959.50,154.611557006836
25920,14960.00,264.766265869141
25921,14960.50,208.727157592773
25922,14961.00,172.655044555664
25923,14961.50,170.964508056641
25924,14962.00,138.33659362793
25925,14962.50,124.792953491211
25926,14963.00,162.028564453125
25927,14963.50,209.336456298828
25928,14964.00,167.751205444336
25929,14964.50,131.168838500977
25930,14965.00,158.491088867188
25931,14965.50,218.554672241211
25932,14966.00,293.858154296875
25933,14966.50,249.812789916992
25934,14967.00,116.85066986084
25935,14967.50,93.3709487915039
25936,14968.00,127.90217590332
25937,14968.50,107.880966186523
25938,14969.00,97.4271087646484
25939,14969.50,135.588302612305
25940,14970.00,125.081611633301
25941,14970.50,104.96061706543
25942,14971.00,104.287086486816
25943,14971.50,75.8951797485352
25944,14972.00,79.7874145507813
25945,14972.50,90.7212753295898
25946,14973.00,65.2680587768555
25947,14973.50,80.0293731689453
25948,14974.00,108.865905761719
25949,14974.50,87.4584426879883
25950,14975.00,91.3084030151367
25951,14975.50,111.299110412598
25952,14976.00,128.720504760742
25953,14976.50,174.747665405273
25954,14977.00,149.820678710938
25955,14977.50,113.658836364746
25956,14978.00,135.832000732422
25957,14978.50,113.440574645996
25958,14979.00,100.747436523438
25959,14979.50,146.516586303711
25960,14980.00,127.73030090332
25961,14980.50,101.14527130127
25962,14981.00,103.649681091309
25963,14981.50,77.9087295532227
25964,14982.00,71.7043304443359
25965,14982.50,69.9477767944336
25966,14983.00,47.6024475097656
25967,14983.50,51.8527717590332
25968,14984.00,66.7201538085938
25969,14984.50,53.1760330200195
25970,14985.00,61.8547439575195
25971,14985.50,95.5830841064453
25972,14986.00,88.531867980957
25973,14986.50,77.1293563842773
25974,14987.00,80.1977386474609
25975,14987.50,84.5059814453125
25976,14988.00,95.7531967163086
25977,14988.50,77.3854675292969
25978,14989.00,49.7420310974121
25979,14989.50,41.6478805541992
25980,14990.00,33.6630172729492
25981,14990.50,30.3730068206787
25982,14991.00,41.7682418823242
25983,14991.50,41.8299751281738
25984,14992.00,27.3537158966064
25985,14992.50,27.2144737243652
25986,14993.00,29.1702270507813
25987,14993.50,20.4837951660156
25988,14994.00,21.3059349060059
25989,14994.50,27.2051239013672
25990,14995.00,21.6071224212646
25991,14995.50,21.9846572875977
25992,14996.00,26.5895652770996
25993,14996.50,18.1554908752441
25994,14997.00,14.3167066574097
25995,14997.50,17.454475402832
25996,14998.00,17.0115756988525
25997,14998.50,16.6359634399414
25998,14999.00,18.1091537475586
25999,14999.50,18.9201774597168
26000,15000.00,21.0830917358398
26001,15000.50,16.2832946777344
26002,15001.00,10.159327507019
26003,15001.50,15.6139087677002
26004,15002.00,30.2020225524902
26005,15002.50,22.519962310791
26006,15003.00,15.7894229888916
26007,15003.50,19.9145774841309
26008,15004.00,24.0619850158691
26009,15004.50,23.5123310089111
26010,15005.00,20.748664855957
26011,15005.50,20.4876689910889
26012,15006.00,25.5211563110352
26013,15006.50,23.0832386016846
26014,15007.00,18.0231914520264
26015,15007.50,29.7674560546875
26016,15008.00,51.1115760803223
26017,15008.50,40.1669120788574
26018,15009.00,40.8792190551758
26019,15009.50,73.1438369750977
26020,15010.00,70.9772415161133
26021,15010.50,47.7855110168457
26022,15011.00,61.217845916748
26023,15011.50,93.5562973022461
26024,15012.00,100.93106842041
26025,15012.50,122.263244628906
26026,15013.00,138.503387451172
26027,15013.50,110.830505371094
26028,15014.00,104.938133239746
26029,15014.50,110.459655761719
26030,15015.00,110.845550537109
26031,15015.50,145.975845336914
26032,15016.00,174.554916381836
26033,15016.50,141.885177612305
26034,15017.00,122.140968322754
26035,15017.50,102.210266113281
26036,15018.00,79.3319244384766
26037,15018.50,98.7317276000977
26038,15019.00,127.03148651123
26039,15019.50,109.101287841797
26040,15020.00,102.43724822998
26041,15020.50,92.265983581543
26042,15021.00,62.8067283630371
26043,15021.50,45.2002220153809
26044,15022.00,40.7479019165039
26045,15022.50,53.6485710144043
26046,15023.00,73.6091766357422
26047,15023.50,54.6423149108887
26048,15024.00,39.807430267334
26049,15024.50,48.3521690368652
26050,15025.00,44.4276275634766
26051,15025.50,45.5303840637207
26052,15026.00,82.9750518798828
26053,15026.50,95.9977645874023
26054,15027.00,83.3208770751953
26055,15027.50,111.552436828613
26056,15028.00,109.56120300293
26057,15028.50,71.4230117797852
26058,15029.00,60.6815567016602
26059,15029.50,59.9007949829102
26060,15030.00,66.732421875
26061,15030.50,67.5628051757813
26062,15031.00,66.3466644287109
26063,15031.50,117.361221313477
26064,15032.00,186.970626831055
26065,15032.50,157.971084594727
26066,15033.00,161.629119873047
26067,15033.50,185.292694091797
26068,15034.00,145.416213989258
26069,15034.50,125.205696105957
26070,15035.00,125.050689697266
26071,15035.50,136.992385864258
26072,15036.00,188.778244018555
26073,15036.50,188.229949951172
26074,15037.00,156.117965698242
26075,15037.50,249.793121337891
26076,15038.00,370.352203369141
26077,15038.50,220.864990234375
26078,15039.00,158.140609741211
26079,15039.50,234.290328979492
26080,15040.00,261.291259765625
26081,15040.50,254.107833862305
26082,15041.00,291.979797363281
26083,15041.50,220.735977172852
26084,15042.00,147.193939208984
26085,15042.50,146.46272277832
26086,15043.00,159.40998840332
26087,15043.50,181.748458862305
26088,15044.00,211.45622253418
26089,15044.50,197.337097167969
26090,15045.00,222.599243164063
26091,15045.50,259.958648681641
26092,15046.00,195.627471923828
26093,15046.50,155.777755737305
26094,15047.00,128.068389892578
26095,15047.50,103.777381896973
26096,15048.00,154.121002197266
26097,15048.50,236.826782226563
26098,15049.00,207.662490844727
26099,15049.50,216.591064453125
26100,15050.00,351.458953857422
26101,15050.50,454.852294921875
26102,15051.00,467.967254638672
26103,15051.50,484.945281982422
26104,15052.00,426.474151611328
26105,15052.50,399.8291015625
26106,15053.00,444.696685791016
26107,15053.50,390.679321289063
26108,15054.00,365.165924072266
26109,15054.50,398.538238525391
26110,15055.00,269.665283203125
26111,15055.50,248.754837036133
26112,15056.00,424.436889648438
26113,15056.50,372.892395019531
26114,15057.00,257.685211181641
26115,15057.50,370.8740234375
26116,15058.00,415.329040527344
26117,15058.50,252.790374755859
26118,15059.00,221.063369750977
26119,15059.50,246.837753295898
26120,15060.00,294.750732421875
26121,15060.50,397.776458740234
26122,15061.00,375.727447509766
26123,15061.50,355.998016357422
26124,15062.00,384.402893066406
26125,15062.50,261.137329101563
26126,15063.00,194.854705810547
26127,15063.50,244.899978637695
26128,15064.00,233.715103149414
26129,15064.50,154.037017822266
26130,15065.00,127.649024963379
26131,15065.50,114.597106933594
26132,15066.00,93.0363006591797
26133,15066.50,95.0343017578125
26134,15067.00,105.478950500488
26135,15067.50,133.10481262207
26136,15068.00,169.4326171875
26137,15068.50,113.530708312988
26138,15069.00,90.6521835327148
26139,15069.50,152.050094604492
26140,15070.00,147.281463623047
26141,15070.50,101.361854553223
26142,15071.00,127.593383789063
26143,15071.50,155.161956787109
26144,15072.00,129.935348510742
26145,15072.50,105.396293640137
26146,15073.00,94.3941116333008
26147,15073.50,110.633255004883
26148,15074.00,160.630477905273
26149,15074.50,201.799255371094
26150,15075.00,225.634948730469
26151,15075.50,219.979278564453
26152,15076.00,159.410247802734
26153,15076.50,129.127838134766
26154,15077.00,121.659507751465
26155,15077.50,106.663780212402
26156,15078.00,110.285118103027
26157,15078.50,111.715530395508
26158,15079.00,101.174682617188
26159,15079.50,107.396934509277
26160,15080.00,103.865165710449
26161,15080.50,87.8243408203125
26162,15081.00,89.0475616455078
26163,15081.50,78.2975463867188
26164,15082.00,50.0932273864746
26165,15082.50,53.0211715698242
26166,15083.00,82.8604583740234
26167,15083.50,70.492805480957
26168,15084.00,59.0201377868652
26169,15084.50,64.7125930786133
26170,15085.00,43.9340629577637
26171,15085.50,37.6414031982422
26172,15086.00,56.682445526123
26173,15086.50,55.168083190918
26174,15087.00,42.2252731323242
26175,15087.50,41.8141059875488
26176,15088.00,35.0102577209473
26177,15088.50,25.7145881652832
26178,15089.00,21.1522445678711
26179,15089.50,16.5545501708984
26180,15090.00,14.1813678741455
26181,15090.50,18.411413192749
26182,15091.00,23.7703475952148
26183,15091.50,23.558032989502
26184,15092.00,26.0299205780029
26185,15092.50,23.2603816986084
26186,15093.00,14.4762401580811
26187,15093.50,12.1919364929199
26188,15094.00,14.1686744689941
26189,15094.50,15.6384401321411
26190,15095.00,17.5780735015869
26191,15095.50,22.6914710998535
26192,15096.00,30.6297283172607
26193,15096.50,30.6950416564941
26194,15097.00,21.3456630706787
26195,15097.50,20.9468231201172
26196,15098.00,27.9583110809326
26197,15098.50,20.2299995422363
26198,15099.00,15.0178337097168
26199,15099.50,24.1945915222168
26200,15100.00,27.5751895904541
26201,15100.50,19.8180503845215
26202,15101.00,22.8012294769287
26203,15101.50,31.9695281982422
26204,15102.00,36.7181816101074
26205,15102.50,32.4374771118164
26206,15103.00,22.1558036804199
26207,15103.50,26.3364562988281
26208,15104.00,50.819393157959
26209,15104.50,46.4706687927246
26210,15105.00,25.1454944610596
26211,15105.50,20.4552764892578
26212,15106.00,18.058385848999
26213,15106.50,13.7384424209595
26214,15107.00,15.8455438613892
26215,15107.50,24.658576965332
26216,15108.00,37.5083122253418
26217,15108.50,45.8108978271484
26218,15109.00,37.4202461242676
26219,15109.50,29.2859497070313
26220,15110.00,19.8686809539795
26221,15110.50,11.3865776062012
26222,15111.00,13.2301301956177
26223,15111.50,20.6944999694824
26224,15112.00,19.7405376434326
26225,15112.50,18.9336566925049
26226,15113.00,19.2396850585938
26227,15113.50,16.6630859375
26228,15114.00,14.957724571228
26229,15114.50,12.5068426132202
26230,15115.00,12.3711166381836
26231,15115.50,19.9860000610352
26232,15116.00,25.5984115600586
26233,15116.50,16.8886947631836
26234,15117.00,14.870288848877
26235,15117.50,24.2268218994141
26236,15118.00,27.1851387023926
26237,15118.50,25.6219749450684
26238,15119.00,42.6216926574707
26239,15119.50,53.9063568115234
26240,15120.00,39.212760925293
26241,15120.50,41.8122329711914
26242,15121.00,54.0363235473633
26243,15121.50,59.1222534179688
26244,15122.00,66.7803039550781
26245,15122.50,56.2742233276367
26246,15123.00,45.8870239257813
26247,15123.50,55.3384017944336
26248,15124.00,47.8465385437012
26249,15124.50,33.0218658447266
26250,15125.00,36.9283409118652
26251,15125.50,44.0937843322754
26252,15126.00,54.2613639831543
26253,15126.50,63.6800689697266
26254,15127.00,39.8129234313965
26255,15127.50,34.0284233093262
26256,15128.00,58.5425872802734
26257,15128.50,55.920352935791
26258,15129.00,42.1348152160645
26259,15129.50,43.1309928894043
26260,15130.00,32.6764335632324
26261,15130.50,30.0637187957764
26262,15131.00,44.3393325805664
26263,15131.50,43.2869033813477
26264,15132.00,35.8388404846191
26265,15132.50,43.1292686462402
26266,15133.00,34.3166160583496
26267,15133.50,20.2481880187988
26268,15134.00,20.2863693237305
26269,15134.50,19.4625797271729
26270,15135.00,15.8427038192749
26271,15135.50,16.4601917266846
26272,15136.00,13.2203578948975
26273,15136.50,9.01276111602783
26274,15137.00,7.05620718002319
26275,15137.50,5.54608535766602
26276,15138.00,6.55939531326294
26277,15138.50,7.76450872421265
26278,15139.00,5.1452956199646
26279,15139.50,4.03320837020874
26280,15140.00,4.96871328353882
26281,15140.50,5.81949234008789
26282,15141.00,6.58400297164917
26283,15141.50,7.9207181930542
26284,15142.00,9.10309791564941
26285,15142.50,10.6469297409058
26286,15143.00,12.9518060684204
26287,15143.50,15.0174589157104
26288,15144.00,20.7953681945801
26289,15144.50,29.3951930999756
26290,15145.00,26.7274837493896
26291,15145.50,27.9710807800293
26292,15146.00,43.8015251159668
26293,15146.50,47.7384490966797
26294,15147.00,40.1756134033203
26295,15147.50,40.2140235900879
26296,15148.00,51.4933586120605
26297,15148.50,73.197135925293
26298,15149.00,59.9610252380371
26299,15149.50,37.4461669921875
26300,15150.00,41.5478820800781
26301,15150.50,47.5516586303711
26302,15151.00,35.5773887634277
26303,15151.50,35.8956413269043
26304,15152.00,52.4819374084473
26305,15152.50,54.3530578613281
26306,15153.00,49.1081008911133
26307,15153.50,60.7500305175781
26308,15154.00,72.5331039428711
26309,15154.50,78.4943389892578
26310,15155.00,92.7102966308594
26311,15155.50,96.1452331542969
26312,15156.00,108.642883300781
26313,15156.50,143.186614990234
26314,15157.00,122.504516601563
26315,15157.50,104.14111328125
26316,15158.00,148.356292724609
26317,15158.50,136.636306762695
26318,15159.00,83.0547180175781
26319,15159.50,89.2476425170898
26320,15160.00,88.9502258300781
26321,15160.50,62.7714347839355
26322,15161.00,68.7426376342773
26323,15161.50,80.3654479980469
26324,15162.00,67.3272552490234
26325,15162.50,52.4944305419922
26326,15163.00,34.8013153076172
26327,15163.50,26.2366523742676
26328,15164.00,32.454273223877
26329,15164.50,26.7689514160156
26330,15165.00,12.3655471801758
26331,15165.50,12.4932193756104
26332,15166.00,21.7635345458984
26333,15166.50,19.6919097900391
26334,15167.00,12.7487411499023
26335,15167.50,9.94986915588379
26336,15168.00,10.1871452331543
26337,15168.50,11.6807861328125
26338,15169.00,8.90767478942871
26339,15169.50,8.74405765533447
26340,15170.00,19.8788738250732
26341,15170.50,27.3339328765869
26342,15171.00,19.9786033630371
26343,15171.50,20.8672351837158
26344,15172.00,20.8177623748779
26345,15172.50,22.7059345245361
26346,15173.00,35.6875839233398
26347,15173.50,38.7550926208496
26348,15174.00,41.9891777038574
26349,15174.50,54.946361541748
26350,15175.00,43.7345581054688
26351,15175.50,42.430736541748
26352,15176.00,81.7656402587891
26353,15176.50,104.55020904541
26354,15177.00,95.7917404174805
26355,15177.50,134.506774902344
26356,15178.00,139.488357543945
26357,15178.50,126.607582092285
26358,15179.00,225.072296142578
26359,15179.50,322.325103759766
26360,15180.00,379.124237060547
26361,15180.50,507.012603759766
26362,15181.00,322.344757080078
26363,15181.50,210.58723449707
26364,15182.00,320.842712402344
26365,15182.50,336.744873046875
26366,15183.00,287.44482421875
26367,15183.50,442.860076904297
26368,15184.00,596.471313476563
26369,15184.50,548.953857421875
26370,15185.00,525.876647949219
26371,15185.50,495.975189208984
26372,15186.00,410.326263427734
26373,15186.50,318.291412353516
26374,15187.00,267.7470703125
26375,15187.50,299.705963134766
26376,15188.00,362.469329833984
26377,15188.50,318.02197265625
26378,15189.00,302.460113525391
26379,15189.50,371.302124023438
26380,15190.00,307.482055664063
26381,15190.50,205.457962036133
26382,15191.00,160.687164306641
26383,15191.50,157.071502685547
26384,15192.00,224.361740112305
26385,15192.50,208.677505493164
26386,15193.00,135.908050537109
26387,15193.50,186.814331054688
26388,15194.00,218.669403076172
26389,15194.50,123.053512573242
26390,15195.00,107.456596374512
26391,15195.50,135.881286621094
26392,15196.00,129.405303955078
26393,15196.50,108.265914916992
26394,15197.00,93.3495025634766
26395,15197.50,113.614219665527
26396,15198.00,161.05241394043
26397,15198.50,130.016860961914
26398,15199.00,86.1178512573242
26399,15199.50,117.689346313477
26400,15200.00,220.527816772461
26401,15200.50,208.738357543945
26402,15201.00,149.150207519531
26403,15201.50,175.616439819336
26404,15202.00,183.350845336914
26405,15202.50,167.567108154297
26406,15203.00,214.487869262695
26407,15203.50,225.772842407227
26408,15204.00,262.405578613281
26409,15204.50,434.603790283203
26410,15205.00,450.161193847656
26411,15205.50,389.233917236328
26412,15206.00,544.248718261719
26413,15206.50,574.532653808594
26414,15207.00,372.221405029297
26415,15207.50,446.247985839844
26416,15208.00,754.995544433594
26417,15208.50,725.211242675781
26418,15209.00,626.570922851563
26419,15209.50,555.189453125
26420,15210.00,456.511505126953
26421,15210.50,554.109802246094
26422,15211.00,552.399108886719
26423,15211.50,432.671905517578
26424,15212.00,622.300659179688
26425,15212.50,731.0556640625
26426,15213.00,531.308532714844
26427,15213.50,566.978576660156
26428,15214.00,598.181213378906
26429,15214.50,502.161407470703
26430,15215.00,443.612854003906
26431,15215.50,304.663909912109
26432,15216.00,258.458984375
26433,15216.50,298.281280517578
26434,15217.00,172.654998779297
26435,15217.50,103.31135559082
26436,15218.00,167.440170288086
26437,15218.50,196.13395690918
26438,15219.00,133.391098022461
26439,15219.50,155.366851806641
26440,15220.00,154.131149291992
26441,15220.50,121.805000305176
26442,15221.00,167.543746948242
26443,15221.50,160.103744506836
26444,15222.00,140.00407409668
26445,15222.50,220.780364990234
26446,15223.00,185.052230834961
26447,15223.50,115.744590759277
26448,15224.00,163.031280517578
26449,15224.50,176.386123657227
26450,15225.00,130.31803894043
26451,15225.50,162.939254760742
26452,15226.00,178.319961547852
26453,15226.50,146.164031982422
26454,15227.00,154.673812866211
26455,15227.50,166.731048583984
26456,15228.00,171.916595458984
26457,15228.50,171.460952758789
26458,15229.00,132.916442871094
26459,15229.50,125.204109191895
26460,15230.00,158.525833129883
26461,15230.50,136.520095825195
26462,15231.00,126.689765930176
26463,15231.50,189.411026000977
26464,15232.00,208.778457641602
26465,15232.50,200.307586669922
26466,15233.00,246.809051513672
26467,15233.50,252.922973632813
26468,15234.00,283.883270263672
26469,15234.50,337.361450195313
26470,15235.00,259.785675048828
26471,15235.50,240.155364990234
26472,15236.00,282.101623535156
26473,15236.50,228.006225585938
26474,15237.00,161.201416015625
26475,15237.50,140.821029663086
26476,15238.00,165.992477416992
26477,15238.50,222.734954833984
26478,15239.00,258.108276367188
26479,15239.50,298.728637695313
26480,15240.00,317.716156005859
26481,15240.50,244.055816650391
26482,15241.00,189.063827514648
26483,15241.50,180.957046508789
26484,15242.00,155.642700195313
26485,15242.50,134.751983642578
26486,15243.00,180.831039428711
26487,15243.50,236.581954956055
26488,15244.00,189.187316894531
26489,15244.50,160.873672485352
26490,15245.00,167.272613525391
26491,15245.50,171.407562255859
26492,15246.00,231.390731811523
26493,15246.50,246.032501220703
26494,15247.00,147.641571044922
26495,15247.50,156.885879516602
26496,15248.00,303.186950683594
26497,15248.50,326.633087158203
26498,15249.00,273.352722167969
26499,15249.50,346.207550048828
26500,15250.00,348.000183105469
26501,15250.50,275.457763671875
26502,15251.00,306.378021240234
26503,15251.50,291.623840332031
26504,15252.00,252.793518066406
26505,15252.50,276.2412109375
26506,15253.00,196.013473510742
26507,15253.50,159.560302734375
26508,15254.00,300.822845458984
26509,15254.50,359.405120849609
26510,15255.00,282.959289550781
26511,15255.50,387.676971435547
26512,15256.00,328.137786865234
26513,15256.50,195.357070922852
26514,15257.00,274.989288330078
26515,15257.50,326.211486816406
26516,15258.00,243.948181152344
26517,15258.50,302.921936035156
26518,15259.00,372.805511474609
26519,15259.50,430.970703125
26520,15260.00,715.219970703125
26521,15260.50,623.635192871094
26522,15261.00,338.076995849609
26523,15261.50,384.745788574219
26524,15262.00,409.758697509766
26525,15262.50,277.062713623047
26526,15263.00,391.065887451172
26527,15263.50,575.798461914063
26528,15264.00,358.303131103516
26529,15264.50,267.26953125
26530,15265.00,275.822265625
26531,15265.50,272.053131103516
26532,15266.00,435.806854248047
26533,15266.50,639.081481933594
26534,15267.00,545.019226074219
26535,15267.50,529.623596191406
26536,15268.00,447.589385986328
26537,15268.50,284.3291015625
26538,15269.00,325.948272705078
26539,15269.50,458.040100097656
26540,15270.00,411.484039306641
26541,15270.50,311.947845458984
26542,15271.00,247.474990844727
26543,15271.50,292.233154296875
26544,15272.00,488.501617431641
26545,15272.50,555.24267578125
26546,15273.00,442.951049804688
26547,15273.50,422.253540039063
26548,15274.00,370.854919433594
26549,15274.50,288.034057617188
26550,15275.00,407.474090576172
26551,15275.50,698.772094726563
26552,15276.00,571.818664550781
26553,15276.50,309.181945800781
26554,15277.00,196.126342773438
26555,15277.50,206.67561340332
26556,15278.00,337.567687988281
26557,15278.50,330.747222900391
26558,15279.00,220.462356567383
26559,15279.50,224.786697387695
26560,15280.00,216.179946899414
26561,15280.50,167.017578125
26562,15281.00,157.066024780273
26563,15281.50,148.891204833984
26564,15282.00,134.906036376953
26565,15282.50,88.0085296630859
26566,15283.00,41.2870025634766
26567,15283.50,39.0488166809082
26568,15284.00,61.1528434753418
26569,15284.50,56.3272743225098
26570,15285.00,45.5136871337891
26571,15285.50,48.3010635375977
26572,15286.00,46.0304336547852
26573,15286.50,46.5774955749512
26574,15287.00,48.0722122192383
26575,15287.50,42.4746131896973
26576,15288.00,52.9090766906738
26577,15288.50,60.2702217102051
26578,15289.00,34.7887344360352
26579,15289.50,33.9959869384766
26580,15290.00,78.7442016601563
26581,15290.50,105.237251281738
26582,15291.00,108.755569458008
26583,15291.50,171.666885375977
26584,15292.00,180.98503112793
26585,15292.50,164.374633789063
26586,15293.00,220.639892578125
26587,15293.50,215.22883605957
26588,15294.00,244.869873046875
26589,15294.50,352.881103515625
26590,15295.00,224.028686523438
26591,15295.50,243.560287475586
26592,15296.00,814.901794433594
26593,15296.50,851.404113769531
26594,15297.00,328.769012451172
26595,15297.50,349.900299072266
26596,15298.00,554.45751953125
26597,15298.50,480.044586181641
26598,15299.00,431.388580322266
26599,15299.50,475.169708251953
26600,15300.00,550.260803222656
26601,15300.50,600.482238769531
26602,15301.00,327.268341064453
26603,15301.50,156.346466064453
26604,15302.00,168.252243041992
26605,15302.50,150.320709228516
26606,15303.00,79.7312164306641
26607,15303.50,73.2263107299805
26608,15304.00,94.881462097168
26609,15304.50,81.1337432861328
26610,15305.00,63.0569305419922
26611,15305.50,61.4555587768555
26612,15306.00,66.8335418701172
26613,15306.50,55.47509765625
26614,15307.00,22.1206493377686
26615,15307.50,12.5838165283203
26616,15308.00,25.8686866760254
26617,15308.50,38.8719367980957
26618,15309.00,27.301176071167
26619,15309.50,26.8603973388672
26620,15310.00,29.047384262085
26621,15310.50,27.8759288787842
26622,15311.00,40.8656806945801
26623,15311.50,54.5494155883789
26624,15312.00,47.4382514953613
26625,15312.50,46.0996551513672
26626,15313.00,41.9697952270508
26627,15313.50,34.6494445800781
26628,15314.00,57.5148735046387
26629,15314.50,120.285736083984
26630,15315.00,154.800552368164
26631,15315.50,188.346710205078
26632,15316.00,191.029602050781
26633,15316.50,151.357223510742
26634,15317.00,193.666534423828
26635,15317.50,239.897079467773
26636,15318.00,174.067810058594
26637,15318.50,151.212097167969
26638,15319.00,126.147613525391
26639,15319.50,95.9872207641602
26640,15320.00,125.665855407715
26641,15320.50,129.521896362305
26642,15321.00,87.1411972045898
26643,15321.50,86.2995147705078
26644,15322.00,82.5842361450195
26645,15322.50,75.8620834350586
26646,15323.00,123.883232116699
26647,15323.50,163.871231079102
26648,15324.00,135.609603881836
26649,15324.50,133.068405151367
26650,15325.00,113.950752258301
26651,15325.50,94.2629547119141
26652,15326.00,138.650955200195
26653,15326.50,191.419677734375
26654,15327.00,181.320175170898
26655,15327.50,202.863067626953
26656,15328.00,219.09765625
26657,15328.50,207.463729858398
26658,15329.00,234.573532104492
26659,15329.50,201.529693603516
26660,15330.00,134.063735961914
26661,15330.50,132.944473266602
26662,15331.00,117.802886962891
26663,15331.50,83.2385406494141
26664,15332.00,106.996398925781
26665,15332.50,145.843933105469
26666,15333.00,147.193069458008
26667,15333.50,163.709579467773
26668,15334.00,132.885375976563
26669,15334.50,101.505485534668
26670,15335.00,122.29411315918
26671,15335.50,119.314910888672
26672,15336.00,127.92236328125
26673,15336.50,189.855285644531
26674,15337.00,133.197906494141
26675,15337.50,108.570877075195
26676,15338.00,260.915771484375
26677,15338.50,329.054443359375
26678,15339.00,190.923309326172
26679,15339.50,169.26953125
26680,15340.00,155.498657226563
26681,15340.50,150.183380126953
26682,15341.00,207.81103515625
26683,15341.50,219.496475219727
26684,15342.00,234.736389160156
26685,15342.50,293.71630859375
26686,15343.00,184.984176635742
26687,15343.50,131.265533447266
26688,15344.00,242.642395019531
26689,15344.50,273.09912109375
26690,15345.00,157.130493164063
26691,15345.50,152.169952392578
26692,15346.00,171.957611083984
26693,15346.50,156.363082885742
26694,15347.00,189.867599487305
26695,15347.50,206.147171020508
26696,15348.00,201.42317199707
26697,15348.50,281.242431640625
26698,15349.00,261.966735839844
26699,15349.50,214.179351806641
26700,15350.00,323.247131347656
26701,15350.50,300.461883544922
26702,15351.00,172.936294555664
26703,15351.50,178.662445068359
26704,15352.00,181.674896240234
26705,15352.50,159.641387939453
26706,15353.00,210.104339599609
26707,15353.50,214.61067199707
26708,15354.00,169.157196044922
26709,15354.50,180.750595092773
26710,15355.00,155.780990600586
26711,15355.50,116.861724853516
26712,15356.00,153.801467895508
26713,15356.50,200.328674316406
26714,15357.00,165.215179443359
26715,15357.50,156.169204711914
26716,15358.00,170.375305175781
26717,15358.50,167.897415161133
26718,15359.00,207.879318237305
26719,15359.50,230.217849731445
26720,15360.00,190.562652587891
26721,15360.50,218.024826049805
26722,15361.00,228.709320068359
26723,15361.50,164.590881347656
26724,15362.00,194.079498291016
26725,15362.50,222.664154052734
26726,15363.00,128.519546508789
26727,15363.50,132.744140625
26728,15364.00,195.006896972656
26729,15364.50,132.189376831055
26730,15365.00,97.3170776367188
26731,15365.50,106.154777526855
26732,15366.00,101.356948852539
26733,15366.50,99.2987442016602
26734,15367.00,83.8798217773438
26735,15367.50,79.9172744750977
26736,15368.00,134.982864379883
26737,15368.50,154.105133056641
26738,15369.00,97.3537750244141
26739,15369.50,100.626182556152
26740,15370.00,128.873962402344
26741,15370.50,118.240333557129
26742,15371.00,132.36198425293
26743,15371.50,152.342468261719
26744,15372.00,154.473480224609
26745,15372.50,240.090927124023
26746,15373.00,307.991546630859
26747,15373.50,226.550033569336
26748,15374.00,244.99983215332
26749,15374.50,285.433135986328
26750,15375.00,214.483963012695
26751,15375.50,216.522964477539
26752,15376.00,232.061050415039
26753,15376.50,170.758117675781
26754,15377.00,163.32405090332
26755,15377.50,167.63444519043
26756,15378.00,135.35075378418
26757,15378.50,144.257064819336
26758,15379.00,140.461273193359
26759,15379.50,99.8233871459961
26760,15380.00,101.301193237305
26761,15380.50,94.111946105957
26762,15381.00,55.9307556152344
26763,15381.50,59.8048667907715
26764,15382.00,79.2809295654297
26765,15382.50,51.9911918640137
26766,15383.00,40.4855422973633
26767,15383.50,58.7475509643555
26768,15384.00,84.0161514282227
26769,15384.50,89.4904022216797
26770,15385.00,70.1159744262695
26771,15385.50,65.6976089477539
26772,15386.00,99.7946472167969
26773,15386.50,118.446762084961
26774,15387.00,107.76439666748
26775,15387.50,164.041198730469
26776,15388.00,259.565155029297
26777,15388.50,222.868011474609
26778,15389.00,149.793121337891
26779,15389.50,122.548873901367
26780,15390.00,131.691421508789
26781,15390.50,124.491508483887
26782,15391.00,90.0236968994141
26783,15391.50,96.1592788696289
26784,15392.00,143.605499267578
26785,15392.50,148.013442993164
26786,15393.00,131.563705444336
26787,15393.50,150.845504760742
26788,15394.00,140.477844238281
26789,15394.50,97.6539916992188
26790,15395.00,104.633590698242
26791,15395.50,150.744140625
26792,15396.00,180.002288818359
26793,15396.50,196.831436157227
26794,15397.00,176.096725463867
26795,15397.50,164.825286865234
26796,15398.00,205.443161010742
26797,15398.50,164.388534545898
26798,15399.00,107.156455993652
26799,15399.50,155.335556030273
